,tconst,pTitle,Year,runtimeMinutes,numVotes,wiki_key,Runtime_minutes,action,adventure,animation,biographical,comedy,crime,drama,documentary,fantasy,historical,horror,musical,mystery,romance,science_fiction,sport,thriller,war,western,academy_award,bafta,United_States,India,United_Kingdom,Canada,English,French,Japanese,Italian,Spanish,Budget,Budget_cleaned,Box_office,Box_office_cleaned,profit_pc,missing_finances
5052,tt0422401,hatchet,2006,93,30463.0,Hatchet_(film),83,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$1.5 million[1]""",1500000.0,"""$208,550[2][1]""",208550.0,-86.09666666666666,0
5053,tt0423853,be here to love me,2004,99,1294.0,Be_Here_to_Love_Me,100,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
5054,tt0424273,electric shadows,2004,93,1021.0,Electric_Shadows,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
5055,tt0424345,clerks ii,2006,97,132963.0,Clerks_II,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$5 million[1]""",5000000.0,"""$26.9 million[1]""",26900000.0,438.0,0
5056,tt0424435,shake hands with the devil the journey of romeo dallaire,2004,90,1055.0,Shake_Hands_with_the_Devil:_The_Journey_of_Roméo_Dallaire,91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,,0.0,"""$68,249 (domestic)[1]""",68249.0,0.0,1
5057,tt0424565,the wild parrots of telegraph hill,2003,83,3007.0,The_Wild_Parrots_of_Telegraph_Hill,83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
5058,tt0424774,the adventures of sharkboy and lavagirl 3d,2005,93,36012.0,The_Adventures_of_Sharkboy_and_Lavagirl_in_3-D,93,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$50 million""",50000000.0,"""$72 million[4]""",72000000.0,43.99999999999999,0
5059,tt0425112,hot fuzz,2007,121,,Hot_Fuzz,121,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"""US$12–16 million[4][5]""",12000000.0,"""$80.7 million[1]""",80700000.0,572.5,0
5060,tt0425210,lucky number slevin,2006,110,307322.0,Lucky_Number_Slevin,110,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,"""$27 million[2]""",27000000.0,"""$56.3 million[3]""",56300000.0,108.5185185185185,0
5061,tt0425379,pusher iii,2005,108,15224.0,Pusher_(film_series),,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
5062,tt0425489,the die is cast,2005,97,1035.0,Get_Rich_or_Die_Tryin'_(film),117,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$40 million[1]""",40000000.0,"""$46.4 million[1]""",46400000.0,15.999999999999993,0
5063,tt0425637,red cliff,2008,288,,Red_Cliff_(film),146,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"""US$80 million[4]""",80000000.0,"""US$250.1 million[1][5][6][7]""",250100000.0,212.62500000000003,0
5064,tt0426155,ushpizin,2004,90,2016.0,Ushpizin,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
5065,tt0426462,fifty pills,2006,85,2724.0,Fifty_Pills,83,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$250,000[1]""",250000.0,,0.0,0.0,1
5066,tt0426578,sophie scholl the final days,2005,120,27293.0,Sophie_Scholl_–_The_Final_Days,117,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,"""US$13.9 million[1]""",13900000.0,0.0,1
5067,tt0426627,stoned,2005,102,3983.0,Stoned_(film),102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,0.0,"""$187,160[1]""",187160.0,0.0,1
5068,tt0427309,the great debaters,2007,126,57661.0,The_Great_Debaters,126,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$15 million""",15000000.0,"""$30.2 million[1]""",30200000.0,101.33333333333331,0
5069,tt0427582,the method,2005,115,10936.0,The_Method_(film),115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,,0.0,,0.0,0.0,1
5070,tt0427944,thank you for smoking,2005,92,217695.0,Thank_You_for_Smoking,92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$10 million[2]""",10000000.0,"""$39.3 million[1]""",39300000.0,293.0,0
5071,tt0428803,march of the penguins,2005,80,57339.0,March_of_the_Penguins,86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,"""$8 million[2]""",8000000.0,"""$127.4 million[3]""",127400000.0,1492.5,0
5072,tt0429573,an american haunting,2005,83,25439.0,An_American_Haunting,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,"""$14 million""",14000000.0,"""$29,612,137[1]""",29612137.0,111.51526428571428,0
5073,tt0429591,aquamarine,2006,110,41176.0,Aquamarine_(film),104,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$12 million[3]""",12000000.0,"""$23 million[3]""",23000000.0,91.66666666666667,0
5074,tt0430239,it waits,2005,88,,It_Waits,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""1.2 million (estimated)""",1200000.0,,0.0,0.0,1
5075,tt0430308,get rich or die tryin,2005,117,46048.0,Get_Rich_or_Die_Tryin'_(film),117,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$40 million[1]""",40000000.0,"""$46.4 million[1]""",46400000.0,15.999999999999993,0
5076,tt0430912,basic instinct 2,2006,114,38872.0,Basic_Instinct_2,114,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,"""$70 million""",70000000.0,"""$38.6 million""",38600000.0,-44.85714285714286,0
5077,tt0433383,good night and good luck,2005,93,96558.0,"Good_Night,_and_Good_Luck",93,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,"""$7 million[1]""",7000000.0,"""$54.6 million[1]""",54600000.0,680.0,0
5078,tt0433416,the namesake,2006,122,20244.0,The_Namesake_(film),121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"""$9.5 million[2]""",9500000.0,"""$20.14 million[3]""",20140000.0,112.00000000000001,0
5079,tt0435761,toy story 3,2010,103,794019.0,Toy_Story_3,103,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,"""$200 million[1]""",200000000.0,"""$1.067 billion[1]""",1067000000.0,433.5,0
5080,tt0435770,the visitation,2006,103,2668.0,The_Visitation_(film),103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
5081,tt0436262,ellie parker,2005,95,4623.0,Ellie_Parker,95,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$4 million[1]""",4000000.0,"""$45,726[2]""",45726.0,-98.85685,0
5082,tt0436613,murderball,2005,88,10121.0,Murderball_(film),88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$350,000[2]""",350000.0,"""$1,750,211[2]""",1750211.0,400.06028571428567,0
5083,tt0436697,the queen,2006,103,108033.0,The_Queen_(2006_film),103,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,"""$15 million""",15000000.0,"""$123.5 million[1]""",123500000.0,723.3333333333333,0
5084,tt0436854,tulpan,2008,100,3239.0,Tulpan,100,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
5085,tt0436971,why we fight,2005,98,9962.0,Why_We_Fight_(2005_film),98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,,0.0,"""$1.4 million""",1400000.0,0.0,1
5086,tt0437800,akeelah and the bee,2006,112,19553.0,Akeelah_and_the_Bee,112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$6–8 million[3][4]""",6000000.0,"""$19 million[4]""",19000000.0,216.66666666666666,0
5087,tt0437954,virgin territory,2007,97,7847.0,Virgin_Territory,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,0.0,"""$5.4 million[1]""",5400000.0,0.0,1
5088,tt0438052,the gene generation,2007,96,2722.0,The_Gene_Generation,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
5089,tt0438427,side effects,2005,90,1111.0,Side_Effects_(2005_film),90,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
5090,tt0438486,ten til noon,2006,83,1295.0,Ten_'til_Noon,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$750,000""",750000.0,,0.0,0.0,1
5091,tt0439123,azur  asmar the princes quest,2006,99,3091.0,Azur_&_Asmar:_The_Princes'_Quest,99,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"""€9,000,000 (estimated)""",9000000.0,"""$11,939,023 [3]""",11939023.0,32.65581111111111,0
5092,tt0439714,mumbai express,2005,152,1116.0,Mumbai_Xpress,152,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"""₹4.50 crore[1]""",45000000.0,"""₹5.17 crore[1]""",51700000.0,14.888888888888886,0
5093,tt0439884,a world without thieves,2004,113,,A_World_Without_Thieves,113,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
5094,tt0440963,the bourne ultimatum,2007,115,619929.0,The_Bourne_Ultimatum_(film),115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,"""$110 million[3]""",110000000.0,"""$444.1 million[3]""",444100000.0,303.7272727272727,0
5095,tt0441117,balance and movement,2005,94,1055.0,Batman_Begins,140,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,"""$150 million[3]""",150000000.0,"""$373.7 million[3]""",373700000.0,149.13333333333333,0
5096,tt0441773,kung fu panda,2008,92,443161.0,Kung_Fu_Panda_(film),92,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,"""$130 million[3]""",130000000.0,"""$631.7 million[3]""",631700000.0,385.9230769230769,0
5097,tt0443455,brand upon the brain,2006,95,3507.0,Brand_upon_the_Brain!,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"""$40,000""",40000.0,,0.0,0.0,1
5098,tt0443584,melissa p,2005,100,6463.0,Melissa_P._(film),100,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0.0,"""$7.4 million[1]""",7400000.0,0.0,1
5099,tt0445336,you the living,2007,95,15207.0,"You,_the_Living",95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"""44 million SEK""",44000000.0,,0.0,0.0,1
5100,tt0445946,the contract,2006,96,24411.0,The_Contract_(2006_film),97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$5,549,200[1]""",5549200.0,0.0,1
5101,tt0448134,sunshine,2007,107,243182.0,Sunshine_(2007_film),107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,"""$40 million[2]""",40000000.0,"""$34 million[3]""",34000000.0,-15.000000000000002,0
5102,tt0449059,little miss sunshine,2006,101,458921.0,Little_Miss_Sunshine,102,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,"""$8 million[1]""",8000000.0,"""$101 million[1]""",101000000.0,1162.5,0
5103,tt0449573,california dreamin,2007,155,,California_Dreamin'_(film),155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
5104,tt0450188,la vie en rose,2007,140,85321.0,La_Vie_en_Rose_(film),140,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,"""$25 million[5]""",25000000.0,"""$87.4 million[6]""",87400000.0,249.6,0
5105,tt0450345,the wicker man,2006,102,66553.0,The_Wicker_Man_(2006_film),102,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$40 million[4]""",40000000.0,"""$38.8 million[4]""",38800000.0,-3.0000000000000027,0
5106,tt0451102,the lost,2006,119,2722.0,The_Lost_(2006_film),119,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
5107,tt0454065,the aerial,2007,99,4205.0,The_Aerial,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.0,,0.0,0.0,1
5108,tt0454776,amazing grace,2006,118,24543.0,Amazing_Grace_(2006_film),118,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"""US$29 million""",29000000.0,"""US$32.1 million[1]""",32100000.0,10.689655172413804,0
5109,tt0454848,inside man,2006,129,357328.0,Inside_Man,129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$45 million[2]""",45000000.0,"""$184.4 million[2]""",184400000.0,309.77777777777777,0
5110,tt0455584,the kovak box,2006,102,4080.0,The_Kovak_Box,102,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,,0.0,,0.0,0.0,1
5111,tt0455590,the last king of scotland,2006,123,182099.0,The_Last_King_of_Scotland_(film),123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,"""$6 million[3]""",6000000.0,"""$48.4 million[3]""",48400000.0,706.6666666666666,0
5112,tt0457430,pans labyrinth,2006,118,,Pan's_Labyrinth,120,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,"""$19 million[3]""",19000000.0,"""$83.9 million[3]""",83900000.0,341.57894736842104,0
5113,tt0457496,street fight,2005,83,2046.0,Street_Fight_(film),83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$4,779""",4779.0,0.0,1
5114,tt0458522,el cantante,2006,106,4904.0,El_Cantante,106,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,,0.0,"""$24,521,532 (including DVD sales)[1]""",24521532.0,0.0,1
5115,tt0459924,paragraph 78,2007,88,1998.0,Paragraph_78,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
5116,tt0460394,aithe,2003,140,1467.0,Aithe,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
5117,tt0460766,deep water,2006,93,3104.0,Deep_Water_(2006_film),92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,0.0,"""$727,202[1]""",727202.0,0.0,1
5118,tt0460791,the fall,2006,117,110321.0,The_Fall_(2006_film),117,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"""$30 million[1]""",30000000.0,"""$3.7 million[2]""",3700000.0,-87.66666666666667,0
5119,tt0460952,tv the movie,2006,86,1139.0,Babel_(film),143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,"""$25 million""",25000000.0,"""$135.3 million[4]""",135300000.0,441.2,0
5120,tt0461694,four minutes,2006,112,6948.0,Four_Minutes,112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
5121,tt0461703,skinwalkers,2006,110,13290.0,Skinwalkers_(2007_film),91,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,,0.0,"""$3,269,736[3]""",3269736.0,0.0,1
5122,tt0462359,incubus,2006,87,2108.0,Incubus_(2006_film),92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,,0.0,,0.0,0.0,1
5123,tt0462477,pierrepoint the last hangman,2005,90,5245.0,Pierrepoint_(film),90,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,0.0,,0.0,0.0,1
5124,tt0468565,tsotsi,2005,95,28336.0,Tsotsi,95,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,"""$3 million[1]""",3000000.0,"""$11.5 million[1]""",11500000.0,283.33333333333337,0
5125,tt0468569,the dark knight,2008,152,2453191.0,The_Dark_Knight,152,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,"""$185 million""",185000000.0,"""$1.006 billion[c]""",1006000000.0,443.7837837837838,0
5126,tt0469045,broken,2006,97,1485.0,Broken_(2006_film),97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
5127,tt0469494,there will be blood,2007,158,552247.0,There_Will_Be_Blood,158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,"""$25 million[2]""",25000000.0,"""$76.2 million[2]""",76200000.0,204.8,0
5128,tt0470679,august,2008,88,4178.0,August_(2008_film),88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$3.4 million""",3400000.0,"""$12,636[1]""",12636.0,-99.62835294117647,1
5129,tt0473333,the backwoods,2006,97,5535.0,The_Backwoods,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,,0.0,,0.0,0.0,1
5130,tt0473697,satanas,2007,95,1696.0,Satanás,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.0,,0.0,0.0,1
5131,tt0473705,state of play,2009,127,148765.0,State_of_Play_(film),127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,"""$60 million[2]""",60000000.0,"""$88.8 million[3]""",88800000.0,48.0,0
5132,tt0475298,hood of horror,2006,84,,Hood_of_Horror,84,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$5 million[1]""",5000000.0,"""$25,900[1]""",25900.0,-99.482,1
5133,tt0476695,the sovereigns servant,2007,131,1387.0,The_Sovereign's_Servant,131,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"""$ 6.6 million""",6600000.0,,0.0,0.0,1
5134,tt0476958,amusement,2008,85,11580.0,Amusement_(film),85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$10 million""",10000000.0,"""$170,255[1]""",170255.0,-98.29745,0
5135,tt0477139,wristcutters a love story,2006,88,55150.0,Wristcutters:_A_Love_Story,89,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"""$1 million[2]""",1000000.0,"""$454,026""",454026.0,-54.59739999999999,0
5136,tt0477991,kinetta,2005,95,1708.0,Kinetta_(film),95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
5137,tt0478126,cthulhu,2007,100,2077.0,Cthulhu_(2007_film),100,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$15,513[1]""",15513.0,0.0,1
5138,tt0478160,into great silence,2005,169,2326.0,Into_Great_Silence,162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,,0.0,0.0,1
5139,tt0478394,the substitute,2007,93,3287.0,The_Substitute_(2007_film),93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
5140,tt0479230,crossing borders,2006,102,1303.0,Crossing_the_Border_(film),,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.0,,0.0,0.0,1
5141,tt0479968,one missed call,2008,87,31882.0,One_Missed_Call_(2008_film),87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,"""$20 million[2]""",20000000.0,"""$45.8 million[2]""",45800000.0,129.0,0
5142,tt0482461,barry munday,2010,95,4187.0,Barry_Munday,95,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
5143,tt0482463,bella,2006,91,10633.0,Bella_(2006_film),91,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$3.3 million[2]""",3300000.0,"""$12 million[2]""",12000000.0,263.6363636363636,0
5144,tt0482571,the prestige,2006,130,1260285.0,The_Prestige_(film),130,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,"""$40 million[3]""",40000000.0,"""$109.7 million[3]""",109700000.0,174.25000000000003,0
5145,tt0482629,the ultimate gift,2006,118,,The_Ultimate_Gift,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$9 million[citation needed]""",9000000.0,"""$3.4 million[1]""",3400000.0,-62.22222222222222,0
5146,tt0483577,the night buffalo,2007,102,1627.0,Transformers_(film),143,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$150–200 million[3][4]""",150000000.0,"""$709.7 million[5]""",709700000.0,373.1333333333334,0
5147,tt0485985,red tails,2012,125,34861.0,Red_Tails,125,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$58 million[1][2][3][4]""",58000000.0,"""$50.4 million[5]""",50400000.0,-13.103448275862073,0
5148,tt0486652,sisters,2006,92,1457.0,Sisters_(2006_film),92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
5149,tt0486655,stardust,2007,127,264901.0,Stardust_(2007_film),128,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,"""$70–88.5 million[2][3]""",70000000.0,"""$137 million[4]""",137000000.0,95.71428571428571,0
5150,tt0486674,what just happened,2008,104,27162.0,What_Just_Happened_(2008_film),104,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$25 million""",25000000.0,"""$6.7 million[1]""",6700000.0,-73.2,0
5151,tt0488478,12,2007,159,14432.0,12_(2007_film),159,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"""$2.5 million""",2500000.0,"""$7.5 million""",7500000.0,200.0,0
5152,tt0488988,chapter 27,2007,84,10882.0,Chapter_27,84,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,,0.0,"""$187,488[1]""",187488.0,0.0,1
5153,tt0489062,going to pieces the rise and fall of the slasher film,2006,88,3476.0,Going_to_Pieces:_The_Rise_and_Fall_of_the_Slasher_Film,88,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
5154,tt0489327,venus,2006,95,12886.0,Venus_(2006_film),95,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"""£3 million[1]""",3000000.0,"""$7.3 million""",7300000.0,143.33333333333331,0
5155,tt0489458,drained,2006,112,5000.0,Drained,112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
